ID;Maquina;NumMaquina;Marca;OrdemReparacao;Actualizada;Avaria1;Avaria2;Avaria3;Avaria4;Avaria5;Avaria6;Avaria7;Avaria8;Avaria9;Avaria10;Avaria11;Avaria12;Avaria13;Avaria14;Avaria15;Avaria16;Avaria17;Avaria18;Avaria19;Avaria20;Avaria21;Avaria22;Avaria23;Avaria24;Avaria25;Avaria26;Avaria27;Avaria28;Avaria29;Avaria30;Extra1;Extra2;Extra3;Observacoes;DataTime;Acessorios;Tipo;ModeloElectrex;IntExt;Utilizador;Cliente;Link;LinkCheck;ModeloCheck
6561;ARC180;0000;Esab;20190110;Não;;;;;;;;;;;;;Ventilador;;;;;;;Cabo de alimentação;;;;;;;;;;;;;;"Aplicaçao de interruptor em falta; Substituiçao do ventilador; Revisao geral";18/01/2019 15:35:22;Não;Inverter;;1;António Correia;Paramáquinas;;;
6562;E160HF;643102;Electrex;20190121;Não;;;Sub. Painel Tr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Avaria circuito HF e painel traseiro partido;18/01/2019 15:53:48;Sim;Inverter;;1;António Correia;Vieira dos Santos;;;
6563;E160 HF;920087;Electrex;20190133;Não;;;;;;;;;;;;;;;;;;;;;;;;Transistor IGBT;;;;;;;;;;"Potencia queimada; revisao geral";21/01/2019 16:39:11;Não;Inverter;;1;Luciano Santos;Gasidouro;;;
6564;TIG200;00000000;Electrex;20190136;Não;;;;;;;;Outros;;;;;;;;;;;;;;;;;;;;;;;;;;Avaria circuito de potencia primario;22/01/2019 15:15:47;Sim;Inverter;;1;António Correia;Sovende;;;
6565;PHOENIx 400;123812;EWM;20190138;Não;;;;;;;;;;Sem defeito;;;;;;;;;;;;;;;;;;;;;;;;Revisão geral e testes de soldadura. Durante os nossos testes de soldadura não se verificou qualquer defeito no funcinamento. Todos os parametros estão dentro dos valores recomendados;23/01/2019 11:40:45;Não;Mig;;1;António Correia;Final;;;
6567;HF190;804060;Maquet Soudage;20190147;Não;;;;;;;;;;;;;;;;;;;;;;;;Transistor IGBT;;;;;;;;;;Potencia queimada;25/01/2019 09:32:27;Sim;Inverter;;1;António Correia;Maquet Soudage;;;
6568;DC162;1510169;Maquet Soudage;20190145;Não;;Sub. Painel Fr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Substituiçao do painel frontal;25/01/2019 10:12:01;Não;Inverter;;1;António Correia;La Soudure Sérésienne, SPRL;;;
6569;DC160;1204026;Maquet Soudage;200190148;Não;;;;;;;Sem defeito;Outros;;;;;;;;;;;;;;;;;;;;;;;;;;"Substituiçao do interruptor ON/OFF; Revisao geral";25/01/2019 11:14:09;Sim;Inverter;;1;António Correia;La Soudure Sérésienne, SPRL;;;
6570;DC191;1213107;Maquet Soudage;20190143;Não;;Sub. Painel Fr;Sub. Painel Tr;;;;;;;;;;;;;;;;;;;;;Transistor IGBT;;;;;;;;;;Potencia queimada e paineis partidos;25/01/2019 12:20:26;Não;Inverter;;1;António Correia;Maquet Soudage;;;
6571;TP163;1814888;Maquet Soudage;20190144;Sim;;;;;;;Sem defeito;;;;;;;;;;;;;;;;;;;;;;;;;;;Teste de soldadura, durante os mesmos nao foi detectada qualquer anomalia no equipamento(valor de pre-gas muito elevado (4.4) com valores da rampa tambem);25-01-2019 14:24:37;Não;Inverter;TP 163;1;Rui Filipe Matos;La Soudure Sérésienne, SPRL;;;1
6572;HF231;1140036;Maquet Soudage;20190146;Não;;;;Diodos secundario;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Substituiçao dos modulos dos diodos;25/01/2019 14:40:35;Não;Inverter;;1;António Correia;La Soudure Sérésienne, SPRL;;;
6573;200AC/DC;0000000;Electrex;20190159;Não;;;;;;;;Outros;;;;;;;;;;;;;;;;;;;;;;;;;;Mau contacto na ficha de MS. diferença na corrente mostrada no display e corrente real não ha componente para poder fazer reparação. Revisão geral e testes de soldadura;28/01/2019 13:41:20;Não;Inverter;;1;António Correia;Oxicentro;;;
6574;TP252;1646013;Electrex;20190152;Não;;;;;;Circuito HF;;;;;;;;;;;Circuito controlo;;;;;;;;;;;;;;;;;"Reparaçao do circuito de HF e de control (ajuste de potencia na tocha)
Limpeza (muito po metalico no interior)
Aplicaçao de filtro no ventilador";28/01/2019 15:40:15;Sim;Inverter;;1;António Correia;Castro & Alves, Lda;;;
6575;E190HF;739414;Electrex;20190160;Não;;Sub. Painel Fr;;Diodos secundario;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Diodo secundario em curto e painel partido;29/01/2019 09:35:33;Não;Inverter;;1;António Correia;Final;;;
6576;DC191;1252004;Electrex;20190096;Não;;;Sub. Painel Tr;Diodos secundario;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Maquina com painel tr e diodos do secundarios partidos por queda do aparelho;17/01/2019 09:18:32;Não;Inverter;;1;António Correia;Terotecnica,lda;;;
6577;OX ECO 200;1840028;Electrex;200190154;Sim;;;;;;;;;;;;Sub. Módulo;;;;;;;;;;;;;;;;;;;;;;Substituiçao do modulo de potencia;29/01/2019 10:18:42;Não;Inverter;;1;António Correia;Parsolda;;;
6578;E160HF;805012;Electrex;20190155;Não;;Sub. Painel Fr;;;;;;;;;;;;;;;;;;;;;Subst. Electrovalvula;;;;;;;;;;;Avaria electrovalvula epainel Fr partido;29/01/2019 12:20:25;Não;Inverter;;1;António Correia;Final;;;
6579;TIG200;1122047;Electrex;20190153;Não;;;;;;Circuito HF;;;;;;;;;;;;;;;;;;;;;;;;;;;;Avaria rele e pistas queimadas;29/01/2019 14:37:49;Não;Inverter;;1;António Correia;Castro & Alves, Lda;;;
6580;TP202;1639096;Electrex;20190169;Não;;;;;;;;Outros;;;;;;;;;;;;;;;;;;;;;;;;;;Avaria  fios desligados do interruptor geral, parafusos partidos  de fixação de circuito de controlo;29/01/2019 15:45:55;Não;Inverter;;1;António Correia;Orexad;;;
6581;OX TIG 200 PFC;1545010;Electrex;20190156;Não;;Sub. Painel Fr;;;;;;;;;;Sub. Módulo;;;;;;;;;;;;;;;;;;;;;;"Substituiçao do modulo de potencia (avaria no circuito PFC); Substituiçao do painel FR (partido); reparaçao do circuito de control (Potenciometo da tocha)";29/01/2019 16:37:25;Não;Inverter;;1;António Correia;Motrinde;;;
6582;160DC;1537055;Electrex;20190167;Não;;;;;;;;;;;;;;;;;;;;;;;;Transistor IGBT;;;;;;;;;;Potencia queimada, suporte partidos ventilador e dissipadores;29/01/2019 17:11:03;Não;Inverter;;1;António Correia;Orexad JBDI;;;
6583;Electrex;008053;Electrex;20190178;Não;;;;;;;;Outros;;;;;;;;;;;;;;;;;;;;;;;;;;Avaria potenciometro;30/01/2019 09:20:08;Não;Inverter;;1;António Correia;Expressomáquinas, Lda;;;
6584;HF201;1330017;Electrex;20190175;Não;;;;;;Circuito HF;;;;;;;;;;;;;;;;;;;;;;;;;;;;Avaria circuito HF;30/01/2019 10:41:34;Sim;Inverter;;1;António Correia;Final;;;
6585;OX 160;1650033;Electrex;20190170;Não;;;;;Pistas e outros componentes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sem tensao de saida, reparaçao do circuito de control;30/01/2019 11:01:10;Sim;Inverter;;1;António Correia;Rexoldas;;;
6586;DC162;1717061;Electrex;20190182;Não;;;Sub. Painel Tr;;;;;;;;;;;;;;;;;;;;;Transistor IGBT;;;;;;;;;;Potencia queimada e painel traseiro partido. Avaria com origem em queda ou pancada;30/01/2019 12:26:08;Não;Inverter;;1;António Correia;Final;;;
6587;TP203;1803120;Electrex;20190176;Sim;;;;;;;;Outros;;;;;;;;;;;;;;;;;;;;;;;;;;Avaria electrovalvula, com fuga;30-01-2019 14:48:26;Sim;Inverter;TP 203;1;Rui Filipe Matos;Suministros;;;1
6588;160;0000;Heavyware;20190173;Não;;;;;;;;;;;;Sub. Módulo;;;;;;;;;;;;;;;;;;;;;;Substituiçao do circuito de entrada (placa queimada);30/01/2019 16:35:54;Não;Inverter;;1;António Correia;Final;;;
6589;TP402AC/DC;1721019;Electrex;20190181;Não;;;;;;;;;;;;Sub. Módulo;;;;;;;;;;;;;;;;;;;;;;Potencia primário/secundarior quiemadas;31/01/2019 11:10:46;Sim;Inverter;;1;António Correia;Gomes & Branco;;;
6590;1700;0000;Apex;20190174;Não;;;;;;;;Outros;;;;;;;;;;;;;;;;;;;;;;;;;;"Fixaçao do transformador de potencia; limpeza; revisao geral";31/01/2019 11:38:13;Não;Inverter;;1;António Correia;Final;;;
6591;E160;920015;Electrex;20190185;Não;;;;Diodos secundario;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Reparaçao do circuito secundario (diodos); revisao geral";31/01/2019 13:54:53;Não;Inverter;;1;António Correia;Coprial;;;
6592;Apollo 200 Tig;1708066;Electrex;20190193;Não;;;;;;;;;;;;;;;;;;;;;;;;Transistor IGBT;;;;;;;;;;Potencia queimada, avaria com origem em po metalico no interior do aparelho;31/01/2019 15:01:52;Não;Inverter;;1;António Correia;Electro Portugal, lda;;;
6593;DC202;1740078;Electrex;20190191;Não;;;;;;;;Outros;;;;;Ventilador;;;;;;;;;;;;;;;;;;;;;Substituiçao do ventilador, aparelho com muito po metalico e humidade acida no interior o que provocou a avaria;01/02/2019 09:01:07;Sim;Inverter;;1;António Correia;Serimm;;;
6594;TP203;1850042;Electrex;20190198;Sim;;;;;;;Sem defeito;;;;;;;;;;;;;;;;;;;;;;;;;;;"Testes de soldadura, durante os mesmos nao foi detectada qualquer anomalia,
Aparelho com muito po no interior";01-02-2019 14:18:31;Não;Inverter;TP 203;1;Rui Filipe Matos;Motrinde;;;1
6595;TP161;1135031;Electrex;20190186;Não;;;;;;;;;;;;;;;;;;;;;;;;Transistor IGBT;;;;;;;;;;Potencia queimada;01/02/2019 15:15:25;Não;Inverter;;1;António Correia;Terotecnica,lda;;;
6596;TP253;1820071;Electrex;20190199;Sim;;;;;;;;Outros;;;;;;;;;;;;;;;;;;;;;;;;;;Tubo do gas torcido (estrangulado) porque a electrovalvula deu voltas, pelo cliente a fazer a ligaçao do gas;01-02-2019 15:42:35;Não;Inverter;TP 253;1;Rui Filipe Matos;Sovende;;;1
6597;Buddy Tig160;0000;Esab;20190211;Não;;;;;;Circuito HF;;;;;;;;;;;;;;;;;;;;;;;;;;;;Avaria no circuito de HF ( Ficha), esta avaria nada tem a ver com a anterior (circuito de MS 20190062);04/02/2019 16:00:49;Sim;Inverter;;1;Luciano Santos;Rexoldas;;;
6598;TT-1800;0000000000000;WTL;20190213;Não;;;;;;;;Outros;;;;;;;;;;;;;;;;;;;;;;;;;;Avarai indutancia de saida HF e cabeça de tocha;04/02/2019 16:11:40;Sim;Inverter;;1;Luciano Santos;Final;;;
6599;DC203;1824072;Electrex;20190214;Sim;;;;;;;;;;;;;Ventilador;;;;;;;;;;;;;;;;;;;;;Avaria ventilador;04-02-2019 17:05:12;Sim;Inverter;DC 203;1;Rui Filipe Matos;Coprial;;;1
6600;Styl 165;0000;Solter;20190212;Não;;;;;;;;;;;;;;;;;;;;Cabo de alimentação;;;;Transistor IGBT;;;;;;;;;;Potencia queimada, Substituiçao do cabo de alimentaçao;05/02/2019 08:02:12;Não;Inverter;;1;António Correia;Rexoldas;;;
6601;150;00000000;Tigmig;20190216;Não;;;;;;;;;;;;;;;;;;;;;;Ponte rectificadora;;;;;;;;;;;;Ponte rectificadora queimada, Reparação de circuito electronico;05/02/2019 09:14:30;Sim;Inverter;;1;António Correia;Final;;;
6602;DC161;1128015;Electrex;20190218;Não;;;;;;;Sem defeito;;;;;;;;;;;;;;;;;;;;;;;;;;;Revisão geral e testes de soldadura. Dutrante os nossos testes de soldadura não se verificou qualquer defeito no funcionamento. Todos os parametros estão dentro dos valores recomendados;05/02/2019 11:55:52;Não;Inverter;;1;António Correia;Andias & Marques;;;
6603;TP202;1709017;Electrex;20190217;Sim;;;;;;;Sem defeito;;;;;;;;;;;;;;;;;;;;;;;;;;;Revisão geral e  testes de soldadura. Durante os nossos testes de soldadura não se verificou qualquer defeito no funcionamento. Todos os parametros estão dentro dos valores recomendados.;05/02/2019 12:23:47;Sim;Inverter;;1;António Correia;Benemáquinas;;;
6604;160HF;1135032;Electrex;20190229;Não;;;;;;;;Outros;;;;;;;;;;;;;;;;;;;;;;;;;;Avaria inverproteK, com origem em queda ou pancada;07/02/2019 08:44:59;Não;Inverter;;1;António Correia;Terotecnica,lda;;;
6605;TP203;1810072;Electrex;20190234;Sim;;;;;;;Sem defeito;;;;;;;;;;;;;;;;;;;;;;;;;;;Teste de soldadura, durante os mesmos nao foi detectada qualquer anomalia com o equipamento e respectiva tocha, valores de soldadura dentro dos valores normais para este equipamento, Limpeza po metalico no interior;07/02/2019 09:40:30;Sim;Inverter;TP 203;1;Luciano Santos;Motrinde;;;1
6606;Tero 202;1436033;Electrex;20190230;Não;;;Sub. Painel Tr;;;;;Outros;;;;;;;;;;;;;;;;;;;;;;;;;;"Substituiçao do painel TR; fixaçao do circuito frontal (suportes partidos; revisao geral";07/02/2019 09:43:27;Não;Inverter;;1;António Correia;Terotecnica,lda;;;
6607;202;1450003;Electrex;20190231;Não;;;;;;;;;Circuito frontal;;;;Ventilador;;;;;;;;;;;;;;;;;;;;;Avariaventilador ne interruptor MMA/TIG;07/02/2019 09:54:34;Não;Inverter;;1;António Correia;Terotecnica,lda;;;
6608;TP323;1828043;Electrex;20190237;Sim;;;;;;;;Outros;;;;;;;;;;;;;;;;;;;;;;;;;;Falta de fase,Terminal mal cravado no cabo de alimentação;07-02-2019 10:46:11;Não;Inverter;TP 323;1;Rui Filipe Matos;Final;;;1
6609;Tero 202;1442024;Electrex;20190232;Não;;Sub. Painel Fr;Sub. Painel Tr;;;;;Outros;;;;;;;;;;;;;;;;;;;;;;;;;;"Aparelho com as tampas partidas, substituiçao das mesmas; revisao geral";07/02/2019 11:21:21;Não;Inverter;;1;António Correia;Terotecnica,lda;;;
6610;Tero 202;1450008;Electrex;20190233;Não;;;;;;;;Outros;;;;;;;;;;;;;;;;;;;;;;;;;;"Tomada e interruptor danidicados; revisao geral, limpeza";07/02/2019 12:18:35;Não;Inverter;;1;António Correia;Terotecnica,lda;;;
6611;PICOTIG220AC/DC;106081;EWM;20190236;Não;;;;;;;;Outros;;;;;;;;;;;;;;;;;;;;;;;;;;Limpeza de electrovalvula e reprogramação de máquina. Testes de soldadura;07/02/2019 12:29:22;Sim;Inverter;;1;António Correia;Gomes & Branco;;;
6612;TP162;1549015;Electrex;20190246;Não;;;;;;;;Outros;;;;;;;;;;;;;;;;;;;;;;;;;;Fuga HF pela tomada -- reforço de isolamento, revisão e testes de soldadura;07/02/2019 14:26:40;Não;Inverter;;1;António Correia;La Soudure Sérésienne, SPRL;;;
6613;E230TP;919018;Electrex;20190319;Não;;;;;;;Sem defeito;;;;;;;;;;;;;;;;;;;;;;;;;;;"Revisão geral e testes de soldadura. testado em soldadura  MMA/TIG, durante os nossos testes de soldadura não se verificou qualquer defeito no funcionamneto. Todos os parametros estão dentro dos valores recomendados.
recomendaro cliente a verificar o estado dos cabos de soldadura especialmente a tocha, Se esta tiver rotura de isolamento podera dar origem a avaria reclamada";07/02/2019 15:21:46;Não;Inverter;;1;António Correia;EI2B Salr;;;
6614;DC172;1319083;Electrex;20190235;Não;;;;;;;;Outros;;;;;;;;;;;;;;;;;;;;;;;;;;Reparaçao da fonte de alimentaçao auxiliar;07/02/2019 15:52:03;Sim;Inverter;;1;António Correia;Gomes & Branco;;;
6615;TIG200;152352?;Electrex;20190247;Não;;;;;;;Sem defeito;;;;;;;;;;;;;;;;;;;;;;;;;;;Revisão geral e tetes de soldadura. Durante os nossos testes de soldadura não se verificou qualquer defeito no funcionamento Todos os parametros estão dentro dos valores recomendados. Painel frontal queimado junto as tomadas dos cabos de  soldadura por falta de aperto,( mau contacto);07/02/2019 16:38:25;Não;Inverter;;1;António Correia;Motrinde;;;
6616;Refrigerador MPH;1838063;Praxair;;Sim;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/01/2019 16:54:01;;Refrigeradores;;2;Miguel Pereira;Praxair Portugal;;;
6617;ACTUAL 500 EW;1836065;Praxair;;Sim;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14/01/2019 16:55:19;;Mig;LTRONIC MIG 556 WM;2;Miguel Pereira;Praxair Portugal;;;1
6618;HF221;1349008;Electrex;201090238;Não;;;;;;;Sem defeito;;;;;;;;;;;;;;;;;;;;;;;;;;;Revisão geral e testes de soldadura. Durante os nossos tyestes de soldadura em MMA/TIG não se verificou qualquer dfeito no funcionamento, todos osparametros estão dentro dos valores recomendados;08/02/2019 08:56:02;Não;Inverter;;1;António Correia;Maurício & Cia, Lda;;;
6619;DC202;1551105;Electrex;20190240;Não;;Sub. Painel Fr;Sub. Painel Tr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Aparelho com paineis e pega partida por queda, substituiçao dos paineis; revisao geral, limpeza";08/02/2019 09:08:56;Sim;Inverter;;1;António Correia;Coprial;;;
6620;LUFTARC150;000000000000;Air Liquide;20190241;Não;;;;;;;;Outros;;;;;;;;;;;;;;;;;;;;;;;;;;Resistencia queimada e falta de condasador 470uf 400V;08/02/2019 09:58:45;Não;Inverter;;1;António Correia;Bricofel;;;
6621;E160;914094;Electrex;20190255;Não;;;;Diodos secundario;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Diodo secundario em curto cicuito,Revisão geral e teste de sodadura;11/02/2019 09:32:13;Não;Inverter;;1;António Correia;Setmáquinas-Equip.Industriais;;;
6622;DC322;1746094;Electrex;20190261;Sim;;;;;;;Sem defeito;;;;;;;;;;;;;;;;;;;;;;;;;;;Ajuste de I2 Min. Revisão geral e testes de soldadura;12/02/2019 10:21:20;Não;Inverter;;1;António Correia;Indotool-Comercio de Ferram.e Acessórios;;;
6623;ACTUAL 500;1836064;Praxair;;Sim;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Interruptor geral queimado. trocado em garantia;12/02/2019 17:34:14;;Mig;LTRONIC MIG 556 WM;2;Miguel Pereira;Praxair Portugal;;;1
6624;TP203;1810062;Electrex;20190269;Sim;;;;;;;;;;;;;;;;;Circuito controlo;;;;;;;;;;;;;;;;;Avaria circuito de controlo, revisão geral e testes de soldadura;13-02-2019 09:08:11;Sim;Inverter;TP 203;1;Rui Filipe Matos;Motrinde;;;1
6625;DC202;1729068;Electrex;20190262;Não;;;;;;;;Outros;;;;;;;;;;;;;;;;;;;;;;;;;;"Aparelho sofreu uma queda o que partiu os suportes do circuito frontal; revisao geral";13/02/2019 09:12:41;Não;Inverter;;1;António Correia;Rexoldas;;;
6626;OX200;1551008;Electrex;20190269;Não;;;;;;;;;;;;;;;;;;;;;;;;Transistor IGBT;;;;;;;;;;Potencia queimada;13/02/2019 13:40:19;Não;Inverter;;1;António Correia;Fozmaquinas;;;
6627;E 230 HF;918012;Electrex;20190271;Não;;;;;;Circuito HF;;;;;;;;;;;;;;;;;;;;;;;;;;;;Reparaçao do circuito de HF (diodo, resistencia);13/02/2019 14:41:15;Não;Inverter;;1;António Correia;Final;;;
6628;161HF;1427041;Electrex;20190129;Não;;;;;;;;;;;;;;;;;;;;;;;;Transistor IGBT;;;;;;;;;;Potencia queimada e pistas;13/02/2019 15:01:02;Não;Inverter;;1;António Correia;Terotecnica,lda;;;
6629;DC200;1640023;Electrex;20190373;Não;;Sub. Painel Fr;Sub. Painel Tr;;Pistas e outros componentes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Transformador e paineis partidos, revisao geral;14/02/2019 08:42:55;Não;Inverter;;1;António Correia;Hemasol;;;
6630;TP252;1726053;Electrex;20190279;Sim;;;;;;;;Outros;;;;Sub. Módulo;;;;;;;;;;;;;;;;;;;;;;"Potencia queimada( substituiçao do odulo de potencia)
Aplicaçao de filtro no ventilador";14/02/2019 11:59:02;Não;Inverter;;1;António Correia;Castro & Alves, Lda;;;
6631;DC200;1640010;Electrex;20190372;Não;;;;;;;;;;;;;;;;;;;;;;;;Transistor IGBT;;;;;;;;;;potencia queimada;14/02/2019 12:11:23;Não;Inverter;;1;António Correia;Hemasol;;;
6632;TP350AC/DC;1427014;Electrex;20190272;Não;;;;;;Circuito HF;;;;;;;;;;;;;;;;;;;;;;;;;;;;Avaria  circuito HF;14/02/2019 12:12:52;Não;Inverter;;1;António Correia;Carcei;;;
6633;DC202;1740053;Electrex;20190277;Não;;;;;;;Sem defeito;;;;;;;;;;;;;;;;;;;;;;;;;;;Revisão geral e testes de soldadura, Durante os nossos testes de soldadura não se verificou qualquer defeito no funcionamento. Todos os parametros estão dentro dos valores recomendados;14/02/2019 14:20:01;Não;Inverter;;1;António Correia;Serimm;;;
6634;TP253;1822003;Electrex;20190283;Sim;;;;;;;;Outros;;;;;;;;;;;;;;;;;;;;;;;;;;"Vestigios no interior da máquiena de entrada de água.
Revisão geral e testes de soldadura";15-02-2019 10:02:53;Não;Inverter;TP 253;1;Rui Filipe Matos;Parsolda;;;1
6635;TIG320AC/DC;5064668;OX;20190287;Não;;;;;;Circuito HF;;;;;;;;;;;;;;;;;;;;;;;;;;;;Avaria circuito HF e pistas em curto circuito provocado por pó metalico. Odiplay não mostra a corrente I2 em vazio;15/02/2019 14:32:41;Não;Inverter;;1;António Correia;Vieira dos Santos;;;
6636;TIG200;00000000000000;Electrex;20190284;Não;;;;;;;;Outros;;;;;;;;;;;;;;;;;;;;;;;;;;Reforço de soldadura de indutancia de saida;15/02/2019 16:33:32;Não;Inverter;;1;António Correia;Final;;;
6637;161;1410039;Electrex;20190295;Não;;;;;;;;;;;Potenciometro;;;;;;;;;;;;;;;;;;;;;;;Avaria potenciometro, reforço de soldaduras. Revisão geral e testes de sodadura;18/02/2019 09:42:01;Não;Inverter;;1;António Correia;Terotecnica,lda;;;
6638;202;1635084;Electrex;20190296;Não;;;;;;;;;;;;;Ventilador;;;;;;;;;;;;;;;;;;;;;Avaria ventilador, revisão geral e testes de soldadura;18/02/2019 10:43:41;Não;Inverter;;1;António Correia;Terotecnica,lda;;;
6639;1500DC;00000000000000;CITIG;20190291;Não;;;;;;;;;;;;;;;;;;;;;;;;Transistor IGBT;;;;;;;;;;Potencia queimada;18/02/2019 14:25:11;Não;Inverter;;1;António Correia;Ofinu;;;
6640;160;0000000000;SAFPRO;20190292;Não;;;;;;;;Outros;;;;;;;;;;;;;;;;;;;;;;;;;;Sem tensão de vazio;19/02/2019 08:16:13;Não;Inverter;;1;António Correia;Ofinu;;;
6641;140;90165;WECO;20190294;Não;;;;;;;;;;;;;;;;;;;;Cabo de alimentação;;;;;;;;;;;;;;Cabo de alimentação interrompido;19/02/2019 08:49:33;Não;Inverter;;1;António Correia;Ofinu;;;
6642;TP203;1813088;Electrex;20190302;Sim;;;;;;;;;;;;Sub. Módulo;;;;;;;;;;;;;;;;;;;;;;Potencia queimada;19-02-2019 12:08:46;Não;Inverter;TP 203;1;Rui Filipe Matos;Castro & Alves, Lda;;;1
6643;TP203;1810072;Electrex;20190304;Não;;;Sub. Painel Tr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Painel traseiro partido;19-02-2019 15:06:52;Sim;Inverter;TP 203;1;Rui Filipe Matos;Motrinde;;;1
6644;TP203;1810079;Electrex;20190305;Sim;;;;;;;Sem defeito;;;;;;;;;;;;;;;;;;;;;;;;;;;Revisão geral e testes de soldadura;19-02-2019 15:42:32;Não;Inverter;TP 203;1;Rui Filipe Matos;Motrinde;;;1
6645;E1910HF;739414;Electrex;20190306;Não;;;;;;;Sem defeito;;;;;;;;;;;;;;;;;;;;;;;;;;;Revisão geral e testes de soldadura. Durante os nossos testes de soldadura não se verificou qualquer defeito no funcionamento;19/02/2019 16:19:43;Não;Inverter;;1;António Correia;Final;;;
6647;200HFP;1521140;Electrex;20190317;Não;;;;;;;;Outros;;;;;;;;;;;;;;;;;;;;;;;;;;Avaria ficha MS;20/02/2019 10:22:00;Sim;Inverter;;1;António Correia;Motrinde;;;
6648;TP221;1406001;Electrex;20190321;Não;;;;;;;;Outros;;;;;;;;;;;;;;;;;;;;;;;;;;Avaria circuito de potencia, não ligava o circuito.Esta máquina foi reparada fora dos nossos serviços de assistencia substituida toda a potencia, sem separador do circuito potencia;20/02/2019 14:21:40;Não;Inverter;;1;António Correia;Valinox;;;
6649;TIG200P;1548499;Electrex;20190323;Não;;;;;;;;Outros;;;;;;;;;;;;;;;;;;;;;;;;;;Revisão geral e testes de soldadura, durante os nossos testes de soldadura não se verificou qualquer defeito na máquina. Reparação de tocha;20/02/2019 15:16:00;Sim;Inverter;;1;António Correia;Electro Portugal, lda;;;
6650;TP202AC/DC;1448041;Electrex;20190335;Não;;;;;;;;;;;Potenciometro;;;;;;;;;;;;;;;;;;;;;;;avaria encoder com origem no pó metalico;22/02/2019 16:37:51;Sim;Inverter;;1;António Correia;Bricofel;;;
6651;TP202;1741002;Electrex;20160332;Sim;;;;;;;;Outros;;;;;;;;;;;;;;;;;;;;;;;;;;Substituiçao do interruptor ON/OFF(nao ligava), rectificaçao des ligaçoes da terra do aparelho (fuga de HF);22/02/2019 16:56:28;Não;Inverter;;1;António Correia;Parsolda;;;
6652;200;1735063;Electrex;20190334;Sim;;;;;;;;;;;;;Ventilador;;;;;;;;;;;;;;;;;;;;;Avaria ventilador;25/02/2019 08:44:12;Não;Inverter;;1;António Correia;Electro Portugal, lda;;;
6653;Ciata 160;807034;Electrex;20190336;Não;;Sub. Painel Fr;Sub. Painel Tr;Diodos secundario;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Reparaçao do circuito secundario, substituiçao dos paineis TR e FR, revisao geral;25/02/2019 10:49:05;Sim;Inverter;;1;António Correia;Final;;;
6654;TP202;00000000000;Electrex;20190341;Não;;;;;;;Sem defeito;;;;;;;;;;;;;;;;;;;;;;;;;;;Revisão geral e testes de soldadura;25/02/2019 15:28:50;Não;Inverter;;1;António Correia;Fozmaquinas;;;
6655;Buddy ARC180;0000;Esab;20190340;Não;;;;;;;Sem defeito;;;;;;;;;;;;;;;;;;;;;;;;;;;Testes de  soldadura, durante os mesmos nao foi detectada qualquer anomalia, valores dentro dos especificos deste aparelho;25/02/2019 16:20:53;Sim;Inverter;;1;António Correia;Final;;;
